amount,hour_of_day,day_of_week,payment_method,avg_transaction_amount,transaction_amount_deviation,transactions_last_10min,transactions_last_1hour,transactions_today,merchant_risk_score,first_time_merchant,new_device,device_type,location_distance,card_not_present,international_transaction,fraud
2958.41,22,1,0,1026.96,1931.45,1,5,8,7,0,1,1,333.4,1,0,0
13033.84,18,4,0,9011.16,4022.68,1,6,10,5,1,1,0,454.59,1,1,0
13093.23,16,3,1,506.15,12587.08,2,2,12,3,1,0,1,115.57,0,0,0
4145.07,3,1,1,1785.94,2359.13,1,3,6,8,0,0,0,411.15,0,1,0
10076.66,2,2,1,4518.1,5558.56,2,6,6,5,1,0,0,180.23,1,0,0
14829.43,0,0,1,3724.07,11105.36,1,1,7,3,0,0,1,467.27,1,0,0
5424.54,17,3,2,3379.23,2045.31,4,2,10,9,1,1,1,490.59,1,1,1
7128.39,20,5,2,14976.78,-7848.39,1,4,9,2,1,1,1,533.29,0,1,0
7073.9,14,1,0,1577.18,5496.72,3,1,6,3,1,0,0,661.82,1,1,1
4383.47,7,2,2,6679.11,-2295.64,2,2,14,3,1,1,0,447.71,0,0,0
7243.55,0,1,1,15359.28,-8115.73,1,3,11,1,0,1,1,305.34,0,1,0
1801.34,19,4,0,8639.92,-6838.58,1,0,9,7,1,1,1,312.39,1,1,0
6786.67,13,6,0,6139.83,646.84,3,3,7,6,1,0,0,503.54,1,1,0
6869.66,3,6,1,5605.92,1263.74,0,2,7,6,0,0,0,66.37,0,0,0
7940.97,4,3,1,3347.48,4593.49,1,0,6,6,0,1,1,222.32,0,0,0
11827.03,22,0,1,3150.31,8676.72,1,2,16,7,1,1,1,166.99,1,0,0
2729.67,12,2,2,1294.65,1435.02,2,3,7,6,1,1,0,229.0,0,1,0
3254.42,23,1,0,9417.31,-6162.89,3,0,12,9,0,0,0,254.2,0,1,0
4285.7,14,3,1,1429.04,2856.66,3,2,7,5,0,0,1,213.77,0,1,0
2454.47,5,1,0,4441.39,-1986.92,3,3,10,1,0,1,1,785.71,0,0,0
12794.55,0,3,0,3638.71,9155.84,2,1,4,1,0,1,0,258.92,1,0,0
5228.21,22,6,2,5408.83,-180.62,1,6,10,1,1,0,1,841.65,1,0,0
8132.04,18,4,0,7338.95,793.09,0,3,7,2,0,0,0,527.84,0,0,0
3968.86,12,1,1,3262.97,705.89,2,1,4,4,0,0,1,393.04,0,1,0
6220.82,5,4,1,1777.22,4443.6,4,2,7,6,1,0,0,346.78,1,0,0
10432.0,14,5,0,2629.87,7802.13,1,4,9,7,0,1,1,333.77,0,1,0
10801.36,15,5,0,2108.22,8693.14,1,1,7,5,0,1,0,112.36,0,1,0
3387.2,23,6,2,15627.87,-12240.67,2,5,11,7,1,0,1,384.38,1,0,0
7823.82,22,2,1,11233.58,-3409.76,2,5,7,2,0,0,0,563.41,1,1,0
4029.69,15,4,1,1254.7,2774.99,1,1,6,6,0,1,0,417.56,1,0,0
7602.11,9,3,0,3676.14,3925.97,2,2,12,3,0,1,1,534.84,0,1,0
4867.22,21,2,0,2026.18,2841.04,5,2,7,9,0,0,0,67.96,1,0,0
26642.33,8,1,0,2679.96,23962.37,2,4,8,4,1,1,0,178.95,0,0,0
14770.81,8,1,1,2994.45,11776.36,1,2,7,5,0,1,1,950.19,0,0,0
11142.5,16,3,0,2235.3,8907.2,0,2,8,5,0,1,1,298.58,1,1,0
6659.66,16,0,2,8841.99,-2182.33,0,3,10,2,0,0,0,182.37,1,0,0
15065.89,16,0,2,6001.62,9064.27,0,6,6,4,1,1,1,346.85,0,0,0
7999.62,23,1,0,5660.72,2338.9,4,2,9,7,1,0,1,240.63,1,0,0
24883.1,11,6,2,12075.17,12807.93,2,3,2,2,0,0,0,597.6,1,1,1
16107.22,12,6,2,8422.37,7684.85,0,3,8,5,1,1,1,353.82,1,0,0
6184.36,11,3,2,4767.14,1417.22,1,3,5,5,1,0,0,446.79,0,1,0
23040.38,13,0,2,5751.05,17289.33,1,3,12,5,0,0,0,301.81,0,1,0
6686.89,9,4,2,9394.58,-2707.69,1,4,7,7,0,1,0,214.1,1,0,0
27657.7,22,1,1,8977.5,18680.2,2,1,8,7,1,1,0,157.99,1,0,0
23851.7,18,5,0,390.62,23461.08,3,2,9,8,0,0,1,851.35,1,0,1
10390.94,1,4,2,6495.34,3895.6,1,0,10,1,0,1,0,450.44,0,0,0
1876.71,3,3,0,5075.39,-3198.68,1,2,7,3,1,0,0,488.31,1,1,0
9812.39,18,5,2,7613.51,2198.88,2,6,7,1,0,1,0,146.72,0,1,0
3067.54,6,4,1,760.53,2307.01,2,4,11,7,0,0,0,797.35,1,0,0
4993.15,14,0,1,9964.96,-4971.81,2,3,12,5,1,1,1,450.72,0,1,0
5315.26,14,6,2,7929.38,-2614.12,2,4,10,2,1,0,1,770.53,0,0,0
3042.54,23,0,2,3509.4,-466.86,3,2,8,2,1,1,0,624.27,1,1,0
9839.53,5,5,2,14157.77,-4318.24,1,0,13,7,1,1,1,636.77,1,0,0
4505.12,2,2,1,1756.03,2749.09,1,3,3,5,1,1,1,387.23,0,0,0
6932.12,5,6,1,5495.41,1436.71,1,0,10,4,0,0,1,81.92,1,0,0
5353.17,15,1,0,2953.06,2400.11,2,2,6,8,1,0,0,195.69,1,1,0
11863.22,1,5,1,2441.0,9422.22,2,3,9,3,1,0,1,211.1,1,0,0
11258.93,6,3,2,4407.27,6851.66,1,3,3,3,0,0,0,329.68,1,1,0
6500.16,10,1,0,841.13,5659.03,1,3,8,8,1,0,1,221.85,1,0,0
12284.22,6,4,1,7932.29,4351.93,2,6,8,2,1,1,0,245.94,1,1,0
19049.96,3,6,1,21524.28,-2474.32,1,2,10,3,1,0,1,350.65,1,1,0
817.14,23,3,2,1694.45,-877.31,1,5,4,4,0,0,1,350.62,1,0,0
5100.61,19,3,0,11946.98,-6846.37,2,6,3,3,1,1,1,127.22,0,1,0
3632.13,6,0,1,9579.82,-5947.69,2,4,4,8,1,0,0,220.99,0,0,0
4723.34,3,4,1,1107.42,3615.92,2,3,10,6,0,0,0,494.65,1,0,0
626.67,11,0,2,1590.13,-963.46,3,3,4,3,0,0,1,539.45,1,0,0
771.78,4,0,0,5419.58,-4647.8,5,2,6,7,1,0,0,188.2,0,1,0
5505.9,22,6,0,7601.16,-2095.26,0,4,6,4,1,0,0,240.44,0,1,0
5377.07,18,2,0,10140.64,-4763.57,1,6,6,3,0,1,0,124.06,0,0,0
20891.34,4,0,0,4530.33,16361.01,1,3,12,2,1,1,1,487.45,0,0,0
9278.8,18,1,2,4931.2,4347.6,1,3,7,8,1,1,0,1109.05,0,0,1
12063.59,20,3,1,1261.52,10802.07,3,2,9,8,1,1,0,147.27,1,1,1
68051.16,2,6,1,12016.1,56035.06,3,6,7,2,1,1,1,1428.0,1,0,1
25159.74,10,0,0,9716.8,15442.94,2,2,3,9,0,1,0,205.61,1,0,1
8042.99,6,5,0,6828.25,1214.74,1,3,9,7,0,0,0,414.85,1,0,0
5883.91,16,1,0,4664.83,1219.08,0,3,4,6,0,0,0,805.79,1,0,0
5169.72,8,4,1,11927.81,-6758.09,2,1,6,3,0,1,1,640.37,0,0,0
10646.4,20,3,1,1666.67,8979.73,3,1,6,3,1,1,1,90.01,1,1,1
5925.17,8,6,0,5737.58,187.59,0,2,11,4,1,1,0,189.32,0,1,0
2960.18,9,5,2,15916.51,-12956.33,0,1,3,9,1,0,0,411.64,0,0,0
5333.39,12,6,1,1638.96,3694.43,2,5,10,8,0,0,1,700.87,1,1,0
10867.9,14,6,1,18502.18,-7634.28,2,0,12,2,0,1,1,1183.07,1,0,0
13587.68,21,5,0,9243.47,4344.21,1,3,7,5,1,1,1,133.7,0,1,0
26867.83,4,4,2,7806.19,19061.64,1,5,11,6,0,0,1,378.08,0,1,0
8982.52,2,5,0,11724.29,-2741.77,3,2,8,5,0,0,1,40.36,0,0,0
19809.11,7,1,0,10258.8,9550.31,1,3,11,1,1,0,0,446.26,1,0,0
7138.69,19,6,2,1098.38,6040.31,3,4,6,9,1,0,1,656.79,1,1,1
7925.83,9,4,2,1056.78,6869.05,3,3,8,6,1,1,0,54.55,0,0,1
7605.37,12,6,2,3055.94,4549.43,2,2,10,5,1,0,0,380.44,0,1,0
9797.56,2,5,1,6153.59,3643.97,2,4,8,6,0,0,1,374.06,1,0,0
15296.93,21,4,0,10682.52,4614.41,2,1,8,3,0,0,0,146.78,0,0,0
5725.14,7,4,1,3945.61,1779.53,0,1,4,9,1,0,1,98.35,0,1,0
3810.36,8,0,2,2460.39,1349.97,2,4,5,4,1,1,1,561.38,0,1,0
16145.83,21,0,1,8855.52,7290.31,4,2,6,6,1,1,1,294.45,0,1,0
15363.73,20,0,2,3819.71,11544.02,0,4,15,6,1,0,0,106.05,0,1,0
21912.12,11,5,2,6435.66,15476.46,1,2,8,2,1,0,0,426.0,1,0,0
5011.04,10,3,0,4874.13,136.91,2,1,7,9,1,0,1,474.39,0,1,0
6937.69,1,1,0,2585.57,4352.12,3,3,5,2,0,1,0,720.81,1,1,0
16563.4,17,5,0,2694.98,13868.42,1,2,10,5,0,1,0,88.19,1,0,0
5670.25,8,6,1,1641.34,4028.91,0,2,9,2,0,1,0,206.05,0,1,0
13188.99,1,0,0,11009.38,2179.61,2,4,11,9,1,1,0,59.46,1,1,1
7163.14,1,4,2,3450.0,3713.14,2,6,6,2,1,1,1,530.57,0,0,0
10605.02,2,5,0,2501.27,8103.75,2,4,7,8,0,0,1,310.16,0,1,0
2903.49,15,4,1,753.13,2150.36,1,3,7,1,1,0,1,357.52,0,1,0
8895.55,18,6,0,589.37,8306.18,1,3,9,3,0,1,1,831.96,1,1,0
18793.64,3,4,0,1749.31,17044.33,1,3,4,7,0,0,0,342.31,1,0,0
14426.14,22,4,0,6365.94,8060.2,1,1,8,6,0,1,1,355.66,1,0,0
3586.28,17,2,1,5026.85,-1440.57,1,0,13,2,0,0,0,716.04,1,1,0
25466.61,19,3,2,3741.11,21725.5,1,2,10,9,0,1,0,455.55,1,0,1
18023.2,17,1,2,1761.01,16262.19,1,1,1,2,0,0,0,1138.03,1,0,0
3037.83,9,1,2,670.76,2367.07,1,3,6,6,0,0,1,118.71,1,1,0
5363.93,10,0,0,2531.01,2832.92,2,1,10,1,1,0,0,1091.71,0,1,0
3204.62,16,2,0,3787.18,-582.56,0,6,4,3,0,0,1,297.2,1,0,0
10822.13,23,5,1,8062.91,2759.22,4,2,11,5,1,1,1,522.61,1,1,0
5167.28,22,5,2,1138.6,4028.68,3,3,11,7,0,0,0,238.16,0,1,1
1081.27,23,1,0,3541.08,-2459.81,2,3,11,3,1,1,0,308.42,0,1,0
7898.11,19,3,0,1687.94,6210.17,0,0,9,9,1,1,0,396.2,0,0,1
15709.04,15,4,0,2974.3,12734.74,2,3,10,4,1,1,1,582.17,0,1,0
9034.78,19,6,1,17832.22,-8797.44,1,3,9,9,1,0,0,95.22,1,0,0
12356.79,12,0,2,2095.71,10261.08,0,2,17,3,0,1,0,319.5,1,1,0
9690.79,1,3,1,1744.47,7946.32,2,3,9,3,0,1,0,324.73,0,0,0
14012.17,23,1,2,25571.66,-11559.49,0,1,13,4,0,0,1,496.73,1,0,0
10339.42,1,2,2,7368.98,2970.44,1,3,7,2,1,1,1,69.24,1,0,0
7566.08,13,0,0,6986.8,579.28,2,3,10,5,1,0,0,1320.79,1,1,0
8950.7,3,1,0,2190.23,6760.47,1,7,10,9,1,1,1,945.64,1,0,1
22454.2,16,5,0,17601.79,4852.41,3,0,10,8,0,1,1,819.78,0,1,1
12855.55,12,0,0,1221.99,11633.56,1,6,4,8,0,0,0,120.69,1,0,0
3575.24,3,1,0,10185.18,-6609.94,2,4,4,8,1,1,0,211.57,1,0,1
8843.54,2,5,2,11160.07,-2316.53,0,4,5,8,0,0,0,162.71,0,1,0
10681.91,11,6,0,12880.02,-2198.11,1,3,5,6,0,1,0,228.18,0,0,0
7370.78,21,5,0,13905.67,-6534.89,1,7,5,7,1,0,1,780.45,0,1,0
1088.64,22,4,1,3924.08,-2835.44,1,3,6,5,0,0,1,504.64,0,0,0
3921.98,7,2,1,6037.94,-2115.96,1,2,6,6,0,0,1,197.05,1,0,0
5938.49,1,4,2,5033.07,905.42,1,6,13,3,0,1,1,584.22,1,1,0
27422.12,5,1,2,1899.3,25522.82,2,2,7,5,0,1,0,777.56,0,1,0
11880.87,21,6,1,3722.83,8158.04,1,2,11,3,0,1,1,112.48,0,0,0
1804.39,9,3,1,11175.87,-9371.48,2,5,9,5,0,0,1,193.25,0,1,0
7743.41,11,6,0,1306.99,6436.42,4,2,9,1,0,1,1,733.66,0,1,1
20155.16,20,6,0,8678.42,11476.74,1,1,3,1,0,1,1,806.34,0,0,0
5105.35,9,6,2,8970.75,-3865.4,2,5,12,6,0,1,0,259.62,1,1,0
16993.69,9,4,1,5205.48,11788.21,2,0,4,8,1,0,0,117.26,1,0,0
1870.25,22,3,2,9323.75,-7453.5,0,3,10,4,0,1,0,624.26,0,1,0
161.74,2,5,0,1954.2,-1792.46,1,1,3,7,0,1,0,1231.97,0,0,0
18730.07,19,1,2,1653.94,17076.13,0,3,6,5,1,0,1,159.62,1,1,0
5686.92,9,2,2,3407.57,2279.35,1,3,6,2,1,1,0,267.36,1,0,0
6068.61,8,3,2,6200.82,-132.21,2,3,6,5,1,1,1,382.93,0,1,0
9623.94,19,1,0,16739.25,-7115.31,2,2,5,2,0,0,1,167.11,0,1,0
11582.36,18,3,2,5188.15,6394.21,0,5,3,9,0,0,0,532.6,1,0,0
380.81,13,4,0,3441.35,-3060.54,2,6,11,1,0,1,1,715.0,0,1,0
4765.6,1,1,1,10888.24,-6122.64,0,5,8,3,0,0,0,488.78,1,0,0
8719.9,4,4,2,1404.74,7315.16,1,2,10,1,0,1,0,497.81,0,1,0
11563.51,19,0,2,1137.5,10426.01,1,2,5,5,0,0,0,294.7,0,1,0
3535.68,7,1,0,16955.09,-13419.41,0,7,9,4,1,1,1,343.14,0,0,0
7069.55,6,3,2,2474.76,4594.79,2,3,14,6,0,0,1,154.46,0,1,0
5091.71,5,0,0,13081.52,-7989.81,2,4,8,5,0,1,0,625.16,0,0,0
9866.05,10,4,2,12014.06,-2148.01,1,2,10,7,0,0,1,694.89,1,1,0
18277.58,11,4,1,9620.93,8656.65,0,2,6,7,0,1,1,642.91,0,1,0
6345.81,17,3,1,10856.48,-4510.67,2,2,16,5,1,0,1,300.83,1,0,0
2244.83,18,0,1,10589.06,-8344.23,0,7,10,1,0,1,1,442.96,1,1,0
4541.54,9,6,2,450.35,4091.19,1,0,10,9,1,0,1,1213.99,0,1,0
25298.06,20,5,2,6356.21,18941.85,0,8,9,2,1,1,1,220.96,0,0,0
3936.11,13,2,1,5371.46,-1435.35,0,5,8,7,1,1,0,12.96,1,1,0
2732.89,2,3,1,3062.94,-330.05,2,4,9,3,1,1,0,153.92,0,1,0
6031.28,17,4,0,3804.56,2226.72,1,6,10,6,1,1,1,483.84,0,0,0
7744.94,23,1,0,4507.06,3237.88,4,2,7,5,1,1,0,345.11,0,0,0
5362.22,14,0,1,3884.55,1477.67,1,5,6,6,1,0,0,589.72,1,1,0
1881.9,5,5,1,11773.9,-9892.0,2,3,4,5,0,1,0,163.49,0,0,0
10586.35,9,2,2,3911.03,6675.32,1,2,10,9,0,0,1,878.9,0,0,0
9873.62,11,1,1,24931.93,-15058.31,1,6,6,8,1,0,1,572.34,0,0,0
13652.3,6,0,0,2765.17,10887.13,1,5,4,1,1,0,0,968.75,0,0,0
9708.78,16,5,0,3460.44,6248.34,0,5,13,9,1,1,1,1262.17,0,0,1
23928.53,0,3,0,4220.49,19708.04,1,3,5,2,0,1,0,840.48,0,1,0
14405.19,17,5,0,2440.84,11964.35,0,3,5,5,1,0,1,243.56,0,1,0
12437.21,14,3,0,4201.91,8235.3,1,3,7,6,1,0,1,797.46,0,1,0
18733.06,18,6,0,2989.27,15743.79,0,4,8,1,1,1,0,399.11,0,1,0
9272.58,0,0,1,8715.45,557.13,2,3,5,7,1,1,0,785.13,0,0,0
7190.35,4,5,0,3363.83,3826.52,0,2,9,8,0,1,0,215.19,1,1,1
10498.81,14,2,0,2159.39,8339.42,2,2,12,1,0,1,1,133.26,0,0,0
1018.27,2,5,0,3692.78,-2674.51,0,1,9,4,1,0,1,76.58,0,1,0
9294.98,0,0,0,4774.81,4520.17,1,1,6,2,0,1,0,65.25,1,1,0
7738.35,7,1,1,4022.78,3715.57,3,3,6,5,0,1,0,509.8,0,1,0
11345.96,11,1,2,25583.76,-14237.8,2,5,9,2,1,0,0,317.83,1,0,0
17028.45,21,5,2,7154.7,9873.75,2,2,8,9,1,1,0,525.58,0,0,1
12696.14,18,5,2,1575.23,11120.91,2,3,9,9,1,0,0,457.24,1,0,0
4552.52,11,3,2,7993.02,-3440.5,2,5,11,5,1,0,0,207.59,0,1,0
15165.71,12,0,0,6204.02,8961.69,2,2,8,5,1,0,0,526.02,0,1,0
24159.09,0,3,2,7347.15,16811.94,2,2,6,4,1,0,1,158.05,0,0,0
17330.47,18,2,2,7953.43,9377.04,1,3,5,1,1,1,1,53.39,1,0,0
2462.98,5,6,1,12689.58,-10226.6,3,3,8,3,0,0,1,494.27,0,1,0
12601.05,7,1,1,4455.76,8145.29,3,1,10,4,1,1,1,786.01,1,0,0
2858.68,3,4,1,4812.37,-1953.69,2,5,8,7,1,1,1,290.18,0,0,0
6636.04,4,4,0,2709.57,3926.47,2,5,4,7,0,0,1,82.53,0,1,0
11104.8,21,0,0,5889.17,5215.63,1,1,6,7,0,1,1,301.81,0,1,0
10064.27,6,0,0,2474.29,7589.98,1,4,11,7,1,1,1,674.24,0,0,0
17101.13,22,4,1,1993.77,15107.36,1,5,9,4,1,0,1,239.66,1,0,0
24236.95,3,0,2,15899.1,8337.85,3,3,9,9,0,1,1,559.45,0,0,1
11923.21,19,1,1,4726.57,7196.64,2,1,7,4,0,1,1,195.52,0,1,0
6229.32,3,2,0,7237.71,-1008.39,0,5,6,6,0,1,1,718.58,1,0,0
1086.07,14,2,1,3062.64,-1976.57,2,5,9,1,1,0,0,707.34,0,1,0
20068.12,20,3,2,18119.71,1948.41,0,4,10,1,0,0,0,223.18,1,0,0
7770.5,4,1,0,4163.45,3607.05,0,3,7,6,0,1,0,169.19,0,0,0
8093.16,23,6,2,13947.77,-5854.61,1,3,5,1,1,0,0,141.62,0,1,0
8602.95,8,0,2,7229.22,1373.73,0,3,6,1,0,0,0,317.76,0,1,0
11532.46,1,0,0,5297.7,6234.76,2,2,8,6,1,1,0,215.01,0,1,0
11778.43,6,6,2,6422.03,5356.4,1,2,8,8,1,1,1,373.05,0,1,1
6722.35,16,3,1,4692.57,2029.78,5,4,8,9,0,1,1,330.86,1,0,1
7709.91,15,3,2,4451.83,3258.08,1,1,4,6,1,0,0,334.03,0,0,0
5016.37,16,0,2,6095.35,-1078.98,4,2,8,1,0,1,0,563.3,1,1,0
4549.36,19,0,2,711.23,3838.13,1,3,9,7,0,1,0,562.6,0,1,0
4529.78,22,6,1,3060.27,1469.51,3,0,11,2,1,0,0,656.92,1,0,0
7639.21,1,1,2,8720.67,-1081.46,3,2,4,7,0,1,0,183.22,1,0,0
3782.07,10,6,2,9237.47,-5455.4,2,2,6,4,0,1,1,818.13,1,1,0
129.3,1,3,1,21786.56,-21657.26,2,2,9,1,0,1,0,188.02,1,1,0
6140.47,0,6,0,10196.07,-4055.6,3,4,9,9,0,0,0,300.02,1,0,0
2626.03,1,6,0,9683.16,-7057.13,2,3,13,1,0,1,1,842.69,1,0,0
9059.7,22,6,0,6563.57,2496.13,3,1,7,7,0,1,0,524.63,0,0,0
4999.45,8,1,2,11563.03,-6563.58,0,5,11,6,1,0,0,273.44,0,1,0
11636.19,21,5,0,5689.82,5946.37,2,4,9,7,0,0,0,920.52,0,1,0
2882.22,1,0,1,5279.49,-2397.27,3,5,5,1,0,1,1,241.95,1,1,0
1368.99,14,4,2,5393.32,-4024.33,0,3,6,1,1,0,0,43.49,1,0,0
7725.06,9,6,2,11390.53,-3665.47,1,3,9,6,0,0,0,113.46,1,0,0
5926.33,14,4,2,5344.8,581.53,3,2,6,8,0,1,1,218.82,1,1,1
2394.91,9,5,0,7143.36,-4748.45,1,2,17,3,1,1,1,392.94,0,1,0
14413.31,22,0,0,3293.37,11119.94,2,3,6,2,1,0,0,40.09,0,1,0
3393.72,16,3,0,17251.54,-13857.82,4,1,10,4,0,0,1,548.63,0,1,0
4358.88,8,4,2,3959.02,399.86,2,2,9,8,1,1,1,276.95,0,1,1
16347.42,17,3,1,5178.54,11168.88,2,7,7,9,0,0,1,286.45,1,0,0
12124.48,3,4,2,9622.98,2501.5,0,2,6,6,0,1,1,127.66,0,0,0
3046.48,8,3,1,12622.32,-9575.84,0,3,12,7,1,0,1,589.38,1,0,0
6375.28,15,6,2,5523.77,851.51,1,3,7,1,1,1,0,607.83,1,1,0
2749.38,3,4,1,8709.55,-5960.17,0,4,4,5,1,0,0,222.17,0,1,0
15535.68,15,3,2,2532.13,13003.55,3,3,16,6,1,0,0,518.47,1,0,1
15528.4,18,5,2,6214.82,9313.58,3,3,8,6,0,0,1,619.05,0,1,0
26601.21,0,1,1,8628.54,17972.67,1,5,7,6,1,0,0,694.97,0,1,0
33441.74,22,3,1,13802.49,19639.25,1,1,5,7,1,1,0,84.56,1,0,0
4948.48,5,1,1,1612.09,3336.39,2,2,7,4,1,1,0,301.5,0,1,0
13832.4,9,1,1,2165.73,11666.67,3,2,13,5,0,0,0,480.81,1,1,1
1130.14,15,0,1,1053.91,76.23,4,4,11,6,0,1,1,591.64,0,1,0
9586.7,3,6,1,1807.73,7778.97,1,1,11,9,1,0,0,911.89,1,0,0
11392.29,21,5,1,11870.86,-478.57,1,2,10,4,0,1,0,69.72,1,0,0
3573.78,21,1,1,3215.15,358.63,3,1,7,4,0,1,0,248.91,1,1,0
4682.71,12,2,2,5384.75,-702.04,2,3,5,7,1,1,0,166.16,1,0,0
15601.29,15,6,1,2243.02,13358.27,0,2,8,1,0,0,0,257.0,1,0,0
11598.5,19,1,1,3536.6,8061.9,1,1,10,7,0,0,1,211.09,0,1,0
24392.7,5,3,2,16175.78,8216.92,1,4,7,8,0,0,1,448.85,0,0,0
22539.86,10,1,2,6612.58,15927.28,2,4,8,2,0,0,0,214.2,1,0,0
1561.72,23,3,0,7767.79,-6206.07,0,1,9,4,0,0,1,450.12,1,1,0
5385.75,2,3,0,4685.8,699.95,1,0,3,4,0,0,0,103.78,0,0,0
3226.58,19,2,1,10951.71,-7725.13,0,1,14,6,0,0,0,371.02,1,0,0
14241.62,9,1,1,10753.26,3488.36,2,2,9,7,0,1,1,460.57,1,1,0
10302.41,0,1,0,4283.61,6018.8,1,2,8,7,0,1,0,249.37,1,1,0
3444.84,19,4,0,5132.33,-1687.49,1,3,4,4,0,1,0,321.52,1,1,0
3975.08,10,6,1,12201.82,-8226.74,1,3,11,3,0,1,0,250.45,0,0,0
19282.08,11,4,0,5366.56,13915.52,1,4,6,4,0,0,1,342.15,0,1,0
5916.35,13,0,1,3895.39,2020.96,2,3,9,9,1,1,0,480.79,0,1,1
904.08,7,3,2,4122.41,-3218.33,2,2,12,7,1,0,0,942.37,0,1,0
3156.07,10,2,2,3515.18,-359.11,5,2,6,3,0,0,0,274.75,1,0,0
27762.42,3,4,0,5316.27,22446.15,1,3,7,3,1,1,0,404.11,1,0,0
16674.6,6,1,2,3609.34,13065.26,0,3,9,5,0,1,0,173.77,1,1,0
2574.07,9,0,2,5305.7,-2731.63,2,7,9,8,1,0,0,979.13,0,0,0
9583.4,18,2,2,2849.53,6733.87,2,2,12,5,0,1,0,649.4,1,0,0
15972.05,3,5,2,6710.01,9262.04,1,2,12,6,0,1,0,641.4,1,1,0
1536.54,1,1,1,7434.47,-5897.93,2,4,8,9,1,0,0,737.39,1,1,0
17205.8,20,1,1,8369.56,8836.24,0,2,8,9,1,1,1,659.63,1,1,1
11518.87,17,5,0,7531.94,3986.93,2,5,4,6,0,0,0,78.03,1,1,0
4440.16,13,3,2,10385.86,-5945.7,0,3,13,5,1,1,0,158.24,1,0,0
12865.28,15,3,2,5633.45,7231.83,3,4,13,8,0,0,1,1125.9,1,1,0
10409.9,21,4,2,5270.74,5139.16,0,2,7,1,0,1,1,415.8,1,0,0
10938.68,10,4,0,3175.43,7763.25,1,4,11,3,0,1,0,175.86,0,0,0
9326.26,9,1,1,8929.02,397.24,1,2,8,6,1,0,1,237.31,0,0,0
3841.75,16,6,2,3347.14,494.61,3,3,8,8,1,1,0,490.52,1,0,1
4529.58,13,1,1,963.04,3566.54,1,3,7,6,0,0,1,580.11,0,0,0
6888.89,21,4,0,3049.99,3838.9,3,3,5,6,0,1,1,499.22,1,1,0
8633.82,3,5,1,9405.44,-771.62,3,7,8,4,1,1,0,487.01,0,0,0
13408.81,18,4,2,8136.42,5272.39,1,2,7,7,0,0,0,358.96,1,1,0
28193.69,1,1,1,6208.4,21985.29,2,6,6,7,0,0,1,365.05,1,0,0
9918.37,6,2,1,20571.81,-10653.44,0,0,10,1,0,0,0,193.53,0,1,0
13241.75,8,1,0,6733.3,6508.45,1,3,5,3,1,0,0,402.69,1,1,0
15415.82,18,2,0,2635.98,12779.84,0,4,6,9,0,0,1,52.8,0,1,0
13908.76,15,2,0,2435.24,11473.52,2,2,6,6,0,0,0,240.37,0,1,0
3707.73,21,1,0,7524.24,-3816.51,3,2,12,4,0,0,1,250.66,0,0,0
20501.93,15,6,1,13456.43,7045.5,1,3,12,8,0,1,0,205.84,1,1,1
18399.07,17,6,1,5217.63,13181.44,1,4,11,7,0,1,0,113.51,1,1,0
9230.62,22,0,0,6881.29,2349.33,0,4,5,6,0,1,0,395.39,1,1,0
3916.84,20,4,0,7142.32,-3225.48,1,0,4,4,0,0,0,473.64,1,0,0
8528.69,20,6,2,21088.83,-12560.14,2,0,12,4,0,0,1,690.74,0,0,0
1771.57,10,3,2,9979.38,-8207.81,0,4,9,8,0,1,0,299.81,0,1,1
22292.43,6,1,0,11677.34,10615.09,4,5,3,3,0,0,0,153.85,0,0,0
4902.6,8,2,1,2544.64,2357.96,0,4,8,9,0,1,1,147.88,1,1,1
6608.9,3,1,0,3337.32,3271.58,1,4,6,8,1,0,1,563.8,0,0,0
21253.08,12,4,1,3128.61,18124.47,2,6,8,4,1,0,0,180.43,1,1,1
19592.53,3,5,1,4351.13,15241.4,7,2,8,3,0,0,0,238.52,0,0,1
10711.24,18,6,2,5527.82,5183.42,1,3,7,4,0,0,0,216.72,1,0,0
24514.01,1,6,0,6539.23,17974.78,1,2,7,2,1,1,0,946.43,0,1,0
3598.84,8,6,0,4942.42,-1343.58,0,1,5,6,1,0,0,186.66,0,1,0
10715.28,11,2,1,3069.24,7646.04,1,7,12,3,0,1,0,275.22,1,0,0
3626.87,1,3,0,2100.23,1526.64,2,3,4,3,1,0,0,289.25,0,1,0
17650.14,5,3,2,7031.0,10619.14,1,2,9,1,0,0,1,638.65,0,0,0
17233.47,4,6,2,8541.97,8691.5,5,5,6,8,0,1,1,449.1,1,0,1
25655.0,4,3,0,4500.48,21154.52,2,4,11,8,1,1,1,215.44,0,0,1
8331.31,19,5,0,1139.18,7192.13,2,5,5,9,1,0,1,487.71,1,1,0
30353.49,21,6,2,9909.19,20444.3,3,2,11,5,0,1,1,239.66,1,1,1
3349.43,4,0,0,4353.41,-1003.98,5,3,7,4,1,0,0,278.54,0,1,0
7990.2,3,2,1,1559.68,6430.52,0,0,8,9,0,1,1,1357.26,1,0,1
3464.83,8,5,0,5168.49,-1703.66,2,7,2,3,1,0,1,627.11,0,0,0
9664.55,21,2,1,10378.46,-713.91,2,7,6,4,0,0,1,130.06,1,1,0
3753.84,9,6,0,3769.71,-15.87,1,2,8,8,0,0,0,74.64,0,0,0
